id,created_at,user,retweets,favorite_count,source,text
153694714871291906,2012-01-02 04:30:50,RepMikeMichaud,0,0,Twitter Web Client,Balthazar & Jackrock – Puerto Rico [Alex Di Stefano Remix] http://t.co/dMRYgFov Track from Arnej – Musical Evolution (201
153618153119809536,2012-01-01 23:26:36,RepMikeMichaud,0,0,Twitter Web Client,"TMNT Donatello http://t.co/ZsksZ93A And finally, but not lastly; Donatello!"
153325191982878721,2012-01-01 04:02:29,RepMikeMichaud,0,0,Twitter Web Client,Special Interests …EXPOSED!!! http://t.co/FqmOKVlF Become a “fan ” of Government Gone Wild on Facebook! Click here www.fa
153162234976141312,2011-12-31 17:14:57,RepMikeMichaud,0,0,Twitter Web Client,Skid Row – Youth Gone Wild (music video) HQ http://t.co/bH9rzB6f “Youth Gone WIld ” (video) by Skid Row available on iTun
152787039757144065,2011-12-30 16:24:03,RepMikeMichaud,0,0,Twitter Web Client,Sinisa Tamamovic – Motherfucker – 43 Recordings .wmv http://t.co/jF9R0lAQ Check it on Beatport: http://t.co/ikhEiply Check it
152482699616059394,2011-12-29 20:14:43,RepMikeMichaud,0,0,Twitter Web Client,Michel de Hey – Vodka (Coyu & Edu Imbernon Remix) HEY016 preview http://t.co/zHbH6ho7 out on beatport 26th of april www.b
152336347733045248,2011-12-29 10:33:10,RepMikeMichaud,0,0,Twitter Web Client,Miro Pajic – Space Spiders http://t.co/KhWzCelV Miro Pajic – Space Spiders http://t.co/OkB4QnGl
152259164427661312,2011-12-29 05:26:28,RepMikeMichaud,0,0,Twitter Web Client,Cirez D – Mokba (Original Mix) http://t.co/hHoKbiHX Cirez D – Mokba (Original Mix)
152181935869931520,2011-12-29 00:19:35,RepMikeMichaud,0,0,Twitter Web Client,Concrete Buffer Gone Wild http://t.co/jkKM2GAA We ’re glad that nobody was injured in this potentially hazardous situatio
151435748929839105,2011-12-26 22:54:30,RepMikeMichaud,0,0,Twitter Web Client,Daniel Strauss Private Fiction Original Mix http://t.co/6DtGq5u8 This video is made only to support the artist! If you ar
150830881316147201,2011-12-25 06:50:59,RepMikeMichaud,0,0,Twitter Web Client,"Rogerseventytwo – Take Me Higher http://t.co/kMmxRB92 Rogerseventytwo – Take Me Higher plus d ’infos,  http://t.co/uuruCrPn"
150750692238295040,2011-12-25 01:32:20,RepMikeMichaud,0,0,Twitter Web Client,Umek – Dementina (Alex Di Stefano & Dyno Remix) http://t.co/W9EdoIur Artist .: Umek Title ..: Dementia http://t.co/T7EV6acg
150677650455797760,2011-12-24 20:42:05,RepMikeMichaud,0,0,Twitter Web Client,Submission #590 – Daniel Strauss versus Walter Barnes. http://t.co/pwWYKt0s Daniel Strauss (White Top) http://t.co/km0RsHYt
150601747843383298,2011-12-24 15:40:29,RepMikeMichaud,0,0,Twitter Web Client,"Meshuggah – Shed http://t.co/JNlnlBYS Official video clip from the album, Catch Thirty Three PURCHASE  http://t.co/eETo5jtk"
150263461019004928,2011-12-23 17:16:15,RepMikeMichaud,0,0,Twitter Web Client,Einmusik – Pheasant http://t.co/EJEgkUQD zwitscheroo  http://t.co/1gn6oIwB
